Cloud Cover,Date time,Dew Point,Relative Humidity,Precipitation Cover,Temperature,Visibility,Conditions
59.1,11/22/2019,12.8,81.58,0,16,1.3,Partially cloudy
24.3,11/23/2019,12,72.54,0,17.5,3.1,Clear
8.1,11/24/2019,11.7,74.6,0,16.7,2.9,Clear
10.4,11/25/2019,11.1,72.51,0,16.5,2.9,Clear
45.9,11/26/2019,12.3,76.01,0,16.9,2.8,Partially cloudy
69.2,11/27/2019,13,78.95,9.09,17,3.2,"Rain, Partially cloudy"
51.8,11/28/2019,13.6,83.35,0,16.6,2.6,Partially cloudy
13.8,11/29/2019,11.9,79.25,0,15.8,3.4,Clear
0,11/30/2019,10.9,76.11,0,15.3,2.8,Clear
0,12-01-2019,10.2,77.64,0,14.5,3,Clear
0,12-02-2019,10.1,80.07,0,13.8,2.7,Clear
0,12-03-2019,9.4,78.99,0,13.4,2.7,Clear
6.5,12-04-2019,8.8,80.41,0,12.4,2,Clear
0,12-05-2019,9.7,83.12,0,13,1.6,Clear
0,12-06-2019,9.1,79.61,0,13.1,2,Clear
0,12-07-2019,9.4,78.4,0,13.6,2.3,Clear
6,12-08-2019,8.1,74.77,0,13.2,2.5,Clear
32.6,12-09-2019,9.5,80.41,0,13,1.7,Partially cloudy
33.8,12-10-2019,8.6,84.43,0,11.5,1,Partially cloudy
37.7,12-11-2019,8.8,83.52,0,11.7,0.8,Partially cloudy
72.6,12-12-2019,11.1,89.03,18.18,12.9,1.5,"Rain, Partially cloudy"
70.9,12/13/2019,11.1,90.91,16.67,12.6,1.6,"Rain, Partially cloudy"
46.9,12/14/2019,11,92.09,0,12.3,1.4,Partially cloudy
18,12/15/2019,8.9,88.09,0,11,1.8,Clear
30.8,12/16/2019,8.6,93.16,0,9.7,0.7,Partially cloudy
40.8,12/17/2019,7.8,93.21,0,9,0.6,Partially cloudy
48.2,12/18/2019,7.6,93.76,0,8.6,0.5,Partially cloudy
47.9,12/19/2019,9,92.95,0,10.1,0.8,Partially cloudy
47.6,12/20/2019,8.8,94.28,0,9.7,0.7,Partially cloudy
25.9,12/21/2019,8.6,90.73,0,10.2,0.9,Partially cloudy
38.4,12/22/2019,7.5,94.31,0,8.4,0.5,Partially cloudy
46.2,12/23/2019,7.2,94.69,0,8,0.5,Partially cloudy
29,12/24/2019,7.3,89.85,0,8.9,1,Partially cloudy
23.4,12/25/2019,6.2,90.8,0,7.7,1,Clear
40.5,12/26/2019,5,87.92,0,6.9,1.1,Partially cloudy
24.5,12/27/2019,4.6,86.42,0,6.8,1.3,Clear
49.3,12/28/2019,4.7,89.09,0,6.4,1.3,Partially cloudy
40.3,12/29/2019,4.6,89.62,0,6.2,1.3,Partially cloudy
43.2,12/30/2019,3.5,93.34,0,4.5,0.4,Partially cloudy
31,12/31/2019,4.5,91.68,0,5.8,0.9,Partially cloudy
34.5,01-01-2020,5,88.59,0,6.9,0.9,Partially cloudy
41.4,01-02-2020,6.7,82.17,0,9.9,1.4,Partially cloudy
29,01-03-2020,7.3,79.77,0,11.2,2.2,Partially cloudy
21.9,01-04-2020,7.3,77.53,0,11.4,2.1,Clear
55.4,01-05-2020,7.1,83.32,0,10,1.8,Partially cloudy
72.6,01-06-2020,8.6,92.46,12.5,9.7,1.9,"Rain, Partially cloudy"
73.1,01-07-2020,9.6,93.91,4.55,10.6,1.1,"Rain, Partially cloudy"
41.3,01-08-2020,7.5,88.13,0,9.5,1.1,Partially cloudy
23,01-09-2020,4.9,85.22,0,7.6,1.3,Clear
17.5,01-10-2020,4.8,84.24,0,7.6,1.9,Clear
52.1,01-11-2020,6.3,76.42,0,10.6,2.2,Partially cloudy
63.1,01-12-2020,9.8,78.86,0,13.6,3.1,Partially cloudy
67.2,01/13/2020,9.6,90.35,14.29,11.1,1.9,"Rain, Partially cloudy"
38.9,01/14/2020,6.5,84.99,0,9.1,1.9,Partially cloudy
44.6,01/15/2020,5.7,91.74,0,7,0.6,Partially cloudy
41,01/16/2020,6,84.33,0,8.9,0.8,Partially cloudy
37.6,01/17/2020,7.3,85.8,0,9.7,0.6,Partially cloudy
39.2,01/18/2020,7.4,87.39,0,9.5,0.7,Partially cloudy
29.6,01/19/2020,7.5,85.05,0,10.2,1,Partially cloudy
44,01/20/2020,5.8,68.86,0,12.3,2.5,Partially cloudy
59.4,01/21/2020,8.8,78.01,0,12.7,2.9,Partially cloudy
14.4,01/22/2020,6.1,75.93,0,10.8,3.7,Clear
0,01/23/2020,6,77.03,0,10.5,3.9,Clear
17.6,01/24/2020,5.4,73,0,10.9,4,Clear
44.2,01/25/2020,7.4,77.2,0,11.6,2.6,Partially cloudy
12.6,01/26/2020,7,74.03,0,12.2,3.3,Clear
41.1,01/27/2020,7.5,77.43,4.17,12.1,2.6,"Rain, Partially cloudy"
73.8,01/28/2020,11.2,92.72,8.7,12.4,1.7,"Rain, Partially cloudy"
50.8,01/29/2020,9.9,87.34,8.7,12,2.2,"Rain, Partially cloudy"
12.9,01/30/2020,7.4,84.85,0,10.1,1.9,Clear
25.9,01/31/2020,7.1,88.07,0,9.2,1.2,Partially cloudy
16.5,02-01-2020,7.2,86.44,0,9.6,1.4,Clear
21.8,02-02-2020,6.9,83.78,0,9.9,1.4,Clear
8.6,02-03-2020,6.8,78.59,0,11,1.7,Clear
28.5,02-04-2020,7.6,80.38,0,11.2,1.8,Partially cloudy
0,02-05-2020,6.7,78.97,0,10.6,2.3,Clear
9.3,02-06-2020,6.6,78.06,0,10.9,2,Clear
11.5,02-07-2020,6.7,74.13,0,11.8,2.6,Clear
0,02-08-2020,7,77.46,0,11.3,2,Clear
15,02-09-2020,7,74.03,0,12.2,2.2,Clear
38.7,02-10-2020,6.4,75.27,0,11.5,2.1,Partially cloudy
41.3,02-11-2020,9,76.34,0,13.6,1.9,Partially cloudy
45.9,02-12-2020,9.8,76.31,0,14.4,2.5,Partially cloudy
31.2,02/13/2020,11.1,75.21,0,15.9,3.1,Partially cloudy
9.4,02/14/2020,9.8,73.46,0,15.1,3.7,Clear
6.5,02/15/2020,8.5,70.42,0,14.9,3.7,Clear
13.1,02/16/2020,9.3,70.1,0,15.8,2.8,Clear
6.9,02/17/2020,9.5,73.1,0,15,2.8,Clear
29.7,02/18/2020,8.7,69.38,0,15.3,2.9,Partially cloudy
56.5,02/19/2020,10.5,71.51,0,16.2,2.2,Partially cloudy
64.8,02/20/2020,12.9,77.28,4.35,17.1,2.3,"Rain, Partially cloudy"
36.7,02/21/2020,12.2,79.31,0,16,4,Partially cloudy
19.7,02/22/2020,11.8,76.5,0,16.4,3.1,Clear
16,02/23/2020,11.6,70.42,0,17.7,2.8,Clear
5.5,02/24/2020,11.8,72.17,0,17.4,2.4,Clear
14.5,02/25/2020,12.8,79.04,0,16.9,1.7,Clear
21.9,02/26/2020,13.5,77.15,0,18,1.6,Clear
36.7,02/27/2020,14.4,79.11,0,18.4,1.3,Partially cloudy
38.8,02/28/2020,15.3,80.21,0,18.8,1.4,Partially cloudy
56.8,02/29/2020,13.8,79.72,8.7,17.7,3.2,"Rain, Partially cloudy"
13,03-01-2020,13.4,75.98,0,18.1,4.2,Clear
0,03-02-2020,13.6,75.9,0,18.3,3.2,Clear
7.2,03-03-2020,13,74.31,0,18.2,3.1,Clear
38.2,03-04-2020,13.9,76.26,4.17,18.5,2.4,"Rain, Partially cloudy"
62.7,03-05-2020,13.9,86.21,13.04,16.3,2.5,"Rain, Partially cloudy"
70.4,03-06-2020,12.6,89.48,13.04,14.3,2.7,"Rain, Partially cloudy"
65.2,03-07-2020,12.1,91.24,4.35,13.5,2.8,"Rain, Partially cloudy"
37.2,03-08-2020,12.4,80.2,0,16.1,3.3,Partially cloudy
14,03-09-2020,10.7,76.26,0,15.3,4.2,Clear
22.9,03-10-2020,9.8,69.98,0,16.2,3.8,Clear
51.5,03-11-2020,12.6,89.8,13.04,14.4,2.7,"Rain, Partially cloudy"
54.6,03-12-2020,13.3,78.53,8.33,17.5,3.9,"Rain, Partially cloudy"
53.4,03/13/2020,12.1,80.36,4.35,15.8,4.4,"Rain, Partially cloudy"
47.6,03/14/2020,11.5,82.75,4.17,14.6,3.8,"Rain, Partially cloudy"
12.9,03/15/2020,11.5,76.67,0,16.1,3.7,Clear
34,03/16/2020,12.7,74.41,0,17.7,3.3,Partially cloudy
16.7,03/17/2020,13.2,72.73,0,18.6,3.4,Clear
29.4,03/18/2020,14.3,72.94,0,19.8,3.1,Partially cloudy
21.6,03/19/2020,14.7,73.91,0,20.1,3.4,Clear
34.1,03/20/2020,15,67.7,0,21.7,4.3,Partially cloudy
51.5,03/21/2020,14.8,75.3,0,19.5,3,Partially cloudy
26.3,03/22/2020,14.3,73.92,0,19.5,4.4,Partially cloudy
34,03/23/2020,15,72.14,0,20.8,3.6,Partially cloudy
62.5,03/24/2020,16.1,81.8,8.7,19.4,2.5,"Rain, Partially cloudy"
35.2,03/25/2020,14.6,74.97,0,19.6,3.8,Partially cloudy
60.9,03/26/2020,15.1,71.91,0,20.6,3.9,Partially cloudy
70.1,03/27/2020,15.7,86.15,14.29,18.1,3.3,"Rain, Partially cloudy"
37.8,03/28/2020,14.7,74.64,0,19.7,3.5,Partially cloudy
17.8,03/29/2020,14.3,71.13,0,20,4.1,Clear
38.2,03/30/2020,13.9,70.86,0,19.7,4.1,Partially cloudy
53.4,03/31/2020,15.5,80.64,4.76,19.1,3.6,"Rain, Partially cloudy"
24.4,04-01-2020,14.8,71.75,0,20.4,4.2,Clear
22.6,04-02-2020,15.3,70.97,0,21.2,4.5,Clear
23.1,04-03-2020,14.4,73.16,0,19.7,3.9,Clear
9.4,04-04-2020,14.3,66.6,0,21.6,4.5,Clear
44.8,04-05-2020,16.5,72.19,5,22.3,3.8,"Rain, Partially cloudy"
24.5,04-06-2020,15.1,68.61,0,21.9,4.4,Clear
50.7,04-07-2020,15.1,73.18,4.35,20.3,3.7,"Rain, Partially cloudy"
15.4,04-08-2020,13.8,66.97,0,20.8,4.3,Clear
49.1,04-09-2020,14.4,63.48,0,22.4,3.7,Partially cloudy
30.4,04-10-2020,15.3,60.11,0,24.1,4.2,Partially cloudy
27.7,04-11-2020,15.1,60.67,0,24.1,4.2,Partially cloudy
43.4,04-12-2020,15.3,58.67,0,25,3.9,Partially cloudy
33.1,04/13/2020,17.7,61.56,0,26.3,4.2,Partially cloudy
56.9,04/14/2020,19.2,60.27,0,28.2,3.7,Partially cloudy
32.8,04/15/2020,18.4,56.53,0,28.6,4.2,Partially cloudy
39.8,04/16/2020,16.4,59.14,0,26.3,3.9,Partially cloudy
69.7,04/17/2020,18.3,75.61,8.7,22.9,3.4,"Rain, Partially cloudy"
33.9,04/18/2020,16.3,69.73,8.33,23.1,4.1,"Rain, Partially cloudy"
35.4,04/19/2020,17.5,62.75,0,25.6,4.1,Partially cloudy
58.2,04/20/2020,16.6,69.98,0,22.7,3.8,Partially cloudy
38.7,04/21/2020,15.4,64.89,0,23.3,4.6,Partially cloudy
36.9,04/22/2020,15.5,58.16,0,25.5,4.8,Partially cloudy
24.8,04/23/2020,15.9,54.06,0,27.1,4.3,Clear
29.4,04/24/2020,15.7,51.02,0,28,4.1,Partially cloudy
61.7,04/25/2020,15.9,57.99,0,25.1,3.9,Partially cloudy
52.8,04/26/2020,16.6,60.9,5.26,25.2,4.1,"Rain, Partially cloudy"
35.6,04/27/2020,16.8,61.26,0,25.3,4.6,Partially cloudy
37.6,04/28/2020,17.6,63.99,0,25.5,4.1,Partially cloudy
25,04/29/2020,18.1,55.11,0,28.6,3.5,Clear
21,04/30/2020,18.8,53.71,0,29.8,4.2,Clear
17.3,05-01-2020,17.3,49.69,0,30.4,4.3,Clear
67.2,05-02-2020,18.6,62.59,7.69,26.6,2.5,"Rain, Partially cloudy"
67.3,05-03-2020,17.8,59.11,14.29,27.1,3.7,"Rain, Partially cloudy"
40.8,05-04-2020,17.4,60.01,0,26.6,3.5,Partially cloudy
39.1,05-05-2020,17.7,54.3,0,28.6,4.5,Partially cloudy
45,05-06-2020,17.1,59.26,0,26.5,3.8,Partially cloudy
29.9,05-07-2020,16.2,52.5,0,28.1,4.7,Partially cloudy
11.3,05-08-2020,16.5,49.6,0,29.2,4.6,Clear
29.4,05-09-2020,18.3,44.52,0,32.7,3.9,Partially cloudy
33.1,05-10-2020,16.8,48.52,4.55,29.2,3.7,"Rain, Partially cloudy"
36.5,05-11-2020,18.2,53.86,4.17,29,3.6,"Rain, Partially cloudy"
51.1,05-12-2020,18.4,57.45,0,28.6,3.8,Partially cloudy
55.4,05/13/2020,17.7,50.53,0,29.9,3.4,Partially cloudy
66.8,05/14/2020,19.2,76.25,8.33,23.7,2.9,"Rain, Partially cloudy"
26.2,05/15/2020,17.1,57.27,0,27.2,4.2,Partially cloudy
8.2,05/16/2020,18,53.01,0,29.4,4.4,Clear
39.7,05/17/2020,17.3,48.59,0,30.9,3.8,Partially cloudy
9.7,05/18/2020,16.9,47.71,0,30,4.5,Clear
35.8,05/19/2020,15.1,44.26,0,29.4,3.2,Partially cloudy
8,05/20/2020,14.7,41.81,0,30.1,4.2,Clear
0,05/21/2020,15.3,42.86,0,31.3,4.5,Clear
3.6,05/22/2020,12.8,31.31,0,33.3,4.5,Clear
16.5,05/23/2020,16.3,36.59,0,33.9,4.3,Clear
6,05/24/2020,15,35.7,0,33.4,4.5,Clear
0,05/25/2020,14.3,32.23,0,34.3,4.3,Clear
7,05/26/2020,14,30.3,0,35.3,4.1,Clear
12,05/27/2020,15.1,32.94,0,35,3.8,Clear
38.8,05/28/2020,13.9,36.02,0,31.3,3.4,Partially cloudy
53.1,05/29/2020,16.6,49.66,0,28.6,3,Partially cloudy
65.5,05/30/2020,18.4,60.02,0,27,2.9,Partially cloudy
56.8,05/31/2020,16.8,57.65,4.35,26.1,3.9,"Rain, Partially cloudy"
41.8,06-01-2020,16,53.61,0,26.7,3.7,Partially cloudy
43.3,06-02-2020,18,56.28,4.17,28.1,3.3,"Rain, Partially cloudy"
51.5,06-03-2020,17.5,53.93,0,28.1,3.1,Partially cloudy
39.3,06-04-2020,18.1,53.29,4.35,29.4,4,"Rain, Partially cloudy"
43.5,06-05-2020,17.8,49.23,0,30.1,4,Partially cloudy
57,06-06-2020,18.3,65.8,8.7,25.3,3.3,"Rain, Partially cloudy"
38.6,06-07-2020,19.1,62.4,0,27.4,2.9,Partially cloudy
10.8,06-08-2020,18.5,49.78,0,30.7,3.5,Clear
27.6,06-09-2020,18.9,52.37,0,30.1,3.7,Partially cloudy
43.9,06-10-2020,19.1,55.69,4.76,29.1,3.5,"Rain, Partially cloudy"
33.5,06-11-2020,19.2,49.65,0,31.5,3.7,Partially cloudy
27.2,06-12-2020,20.6,53.15,4.35,31.8,3.6,"Rain, Partially cloudy"
38.5,06/13/2020,18.5,44.43,0,32.7,3.8,Partially cloudy
13.2,06/14/2020,19.3,45.1,0,33.4,4.6,Clear
5.8,06/15/2020,18.5,41.38,0,34.3,4.2,Clear
12.8,06/16/2020,18.1,40.36,0,34.3,4,Clear
7.8,06/17/2020,20.3,44.93,0,34.4,3.9,Clear
21.9,06/18/2020,21.5,46.07,0,35,3.2,Clear
36.7,06/19/2020,23.9,62.53,0,32.3,3.4,Partially cloudy
25,06/20/2020,23,57.01,0,33.3,3,Clear
28.9,06/21/2020,22.4,56.08,4.55,32.6,3.2,"Rain, Partially cloudy"
17.8,06/22/2020,22.3,59.73,0,31.3,4,Clear
35.2,06/23/2020,24.3,60.1,0,33.1,3,Partially cloudy
54.8,06/24/2020,22.6,63.33,0,30.6,3.5,Partially cloudy
59.7,06/25/2020,22.7,70.96,8.33,28.8,3.1,"Rain, Partially cloudy"
37.2,06/26/2020,23.8,65.53,0,31.2,2.8,Partially cloudy
46.1,06/27/2020,24.5,60.96,0,33.2,2.8,Partially cloudy
33.6,06/28/2020,25.8,64.63,0,33.6,3.4,Partially cloudy
58.2,06/29/2020,23.5,71.39,8.33,29.4,3.2,"Rain, Partially cloudy"
35.1,06/30/2020,24.1,64.13,0,31.9,3.2,Partially cloudy
46.8,07-01-2020,25.5,65.84,4.35,32.9,2.8,"Rain, Partially cloudy"
18.5,07-02-2020,25.1,60.77,0,34.4,3.3,Clear
19.1,07-03-2020,25.6,58.17,0,35.5,3.3,Clear
29.4,07-04-2020,24.8,68.19,4.17,31.7,3.8,"Rain, Partially cloudy"
53,07-05-2020,23,71.03,0,29.1,3.2,Partially cloudy
40.4,07-06-2020,24.3,65.01,0,32,3.5,Partially cloudy
40.4,07-07-2020,24.9,65.11,0,32.4,3.1,Partially cloudy
48.9,07-08-2020,23.5,69.16,0,29.9,3,Partially cloudy
49.9,07-09-2020,25.2,69.66,4.35,31.6,3.2,"Rain, Partially cloudy"
52.6,07-10-2020,24.9,63.68,0,33.1,2.8,Partially cloudy
52.9,07-11-2020,23.8,71.65,8.33,29.9,3.7,"Rain, Partially cloudy"
51.8,07-12-2020,22,73.06,9.09,27.5,4,"Rain, Partially cloudy"
32.4,07/13/2020,24,73.12,0,29.4,3.5,Partially cloudy
15.2,07/14/2020,25.7,70.02,0,32.1,3.2,Clear
37.5,07/15/2020,24.7,70.64,9.52,30.8,3.6,"Rain, Partially cloudy"
49.8,07/16/2020,23.9,75.48,8.7,28.7,3.4,"Rain, Partially cloudy"
47.8,07/17/2020,24.5,73.2,4.35,29.9,3.4,"Rain, Partially cloudy"
42.2,07/18/2020,26.4,72.7,0,32.1,2.8,Partially cloudy
52.6,07/19/2020,24.9,78.11,8.7,29.3,3,"Rain, Partially cloudy"
68.7,07/20/2020,24.4,83.5,16.67,27.5,3.1,"Rain, Partially cloudy"
72.8,07/21/2020,23.3,84.79,0,26.1,2.9,Partially cloudy
51.1,07/22/2020,23.4,74.08,0,28.6,3.2,Partially cloudy
33.1,07/23/2020,25.1,74.45,0,30.4,2.7,Partially cloudy
34.3,07/24/2020,25.2,72.46,0,30.8,2.8,Partially cloudy
41.6,07/25/2020,25.1,72.15,0,30.8,3.8,Partially cloudy
44.1,07/26/2020,25.8,74.22,4.76,31,3.2,"Rain, Partially cloudy"
37.5,07/27/2020,25.9,70.99,0,31.9,2.8,Partially cloudy
35.7,07/28/2020,26.5,71.3,0,32.6,3.2,Partially cloudy
45.6,07/29/2020,24.9,74.28,4.17,30.1,3.4,"Rain, Partially cloudy"
58.8,07/30/2020,25.3,81.54,4.55,28.9,3.4,"Rain, Partially cloudy"
41.7,07/31/2020,25.6,75.91,0,30.4,3.4,Partially cloudy
51.8,08-01-2020,25.3,79.27,15.38,29.4,3.1,"Rain, Partially cloudy"
27,08-02-2020,25.1,72.55,7.14,30.8,3.4,"Rain, Partially cloudy"
43.4,08-03-2020,25.5,72.69,16.67,31.3,3.9,"Rain, Partially cloudy"
40.7,08-04-2020,25.6,74.1,0,30.8,3.8,Partially cloudy
34.7,08-05-2020,25.2,71.33,0,31.3,3.6,Partially cloudy
60.9,08-06-2020,26.1,71.99,0,32,3.9,Partially cloudy
55.9,08-07-2020,26.2,71.37,0,32.1,4,Partially cloudy
52.1,08-08-2020,26.2,74.43,0,31.5,3.5,Partially cloudy
58.3,08-09-2020,26.4,82.85,4.55,29.7,3.2,"Rain, Partially cloudy"
59.6,08-10-2020,26.3,84.47,9.09,29.3,3.5,"Rain, Partially cloudy"
52.1,08-11-2020,27.5,79.76,0,31.6,3.4,Partially cloudy
48.9,08-12-2020,27.4,77.78,0,31.9,3.7,Partially cloudy
47.9,08/13/2020,26.7,77.86,0,31.1,3.7,Partially cloudy
55.7,08/14/2020,26,79.87,4.55,29.9,3.7,"Rain, Partially cloudy"
40.1,08/15/2020,26.2,75.58,0,31.2,3.5,Partially cloudy
31.2,08/16/2020,26.5,76.29,0,31.3,3.2,Partially cloudy
59.1,08/17/2020,27,80.41,0,30.9,2.6,Partially cloudy
53.9,08/18/2020,27.4,79.89,0,31.3,3.3,Partially cloudy
67.4,08/19/2020,25.6,82.91,4.55,28.9,3.1,"Rain, Partially cloudy"
75.5,08/20/2020,24.7,90.51,13.04,26.4,2.7,"Rain, Overcast"
61.3,08/21/2020,24.5,86.11,0,27.1,3.6,Partially cloudy
30,08/22/2020,23.4,73.52,0,28.9,4.4,Partially cloudy
48.4,08/23/2020,25.7,75.42,0,30.7,3.7,Partially cloudy
38.8,08/24/2020,25.9,77.65,0,30.4,4.2,Partially cloudy
53.5,08/25/2020,25.6,79,0,29.7,4,Partially cloudy
60.9,08/26/2020,25.4,82.04,0,28.8,3.7,Partially cloudy
68.2,08/27/2020,24.9,79.93,9.52,28.8,3.6,"Rain, Partially cloudy"
70,08/28/2020,24.4,88.52,13.04,26.5,3.9,"Rain, Partially cloudy"
38.9,08/29/2020,25.3,82.76,0,28.7,3.2,Partially cloudy
45.4,08/30/2020,25.6,84.5,4.17,28.5,3.5,"Rain, Partially cloudy"
65.5,08/31/2020,25,78.26,0,29.3,4.2,Partially cloudy
54.2,09-01-2020,24.4,78.62,0,28.7,4.1,Partially cloudy
47.1,09-02-2020,25.5,79.7,0,29.4,3.8,Partially cloudy
55.6,09-03-2020,25,82.48,4.35,28.4,3.9,"Rain, Partially cloudy"
69.9,09-04-2020,24.6,92.31,12.5,26,3,"Rain, Partially cloudy"
53,09-05-2020,24.5,81.26,0,28.1,3.8,Partially cloudy
54.7,09-06-2020,25,81.31,0,28.7,2.7,Partially cloudy
22.9,09-07-2020,24.4,80.49,0,28.3,3.9,Clear
22.3,09-08-2020,24.7,74.53,0,30,3.4,Clear
27.7,09-09-2020,25.4,76.85,0,30.1,2.6,Partially cloudy
23.8,09-10-2020,25.3,74.45,0,30.7,3.6,Clear
8.7,09-11-2020,25.3,73.57,0,30.9,4.4,Clear
4.5,09-12-2020,25,75.1,0,30.1,4,Clear
14.5,09/13/2020,24.7,72.42,0,30.6,3.7,Clear
11.3,09/14/2020,25.1,73.84,0,30.6,3,Clear
43,09/15/2020,25.7,72.81,0,31.3,3.1,Partially cloudy
65.1,09/16/2020,26.3,74.78,0,31.5,3.1,Partially cloudy
29.2,09/17/2020,24.9,71.57,0,31,3.4,Partially cloudy
14.9,09/18/2020,25,71.73,0,31.1,3.1,Clear
10,09/19/2020,25.2,74.3,0,30.6,3.4,Clear
0,09/20/2020,24.5,73.23,0,30.2,3.3,Clear
6.4,09/21/2020,24.4,71.61,0,30.5,3.8,Clear
8.4,09/22/2020,23.9,70.94,0,30.2,3.8,Clear
0,09/23/2020,24.2,74.15,0,29.7,3.5,Clear
16.6,09/24/2020,24.5,74.55,0,29.8,3,Clear
6.9,09/25/2020,24.3,73.51,0,29.9,2.9,Clear
23.8,09/26/2020,22.9,72.22,0,29,3.3,Clear
9.1,09/27/2020,22.1,69.49,0,28.6,3.3,Clear
4,09/28/2020,22.1,71.59,0,28.2,2.9,Clear
0,09/29/2020,21.3,68.74,0,28.2,3,Clear
6.9,09/30/2020,20.8,69.28,0,27.6,3.3,Clear
0,10-01-2020,21.5,70.6,0,27.9,3.4,Clear
0,10-02-2020,20.7,73.21,0,26.6,3.7,Clear
0,10-03-2020,19.3,70.93,0,26.1,3.3,Clear
0,10-04-2020,18.9,70.06,0,26.1,3.5,Clear
0,10-05-2020,18.8,68.17,0,25.9,3.6,Clear
0,10-06-2020,20.3,71.8,0,26.4,3.3,Clear
0,10-07-2020,18.8,64.98,0,27.1,3.1,Clear
0,10-08-2020,18.7,69.13,0,25.6,3,Clear
0,10-09-2020,18.1,65.21,0,26.1,2.9,Clear
0,10-10-2020,18.5,65.53,0,26.4,3.5,Clear
0,10-11-2020,18,65,0,26.3,3.1,Clear
0,10-12-2020,17.8,65.09,0,26.1,2.9,Clear
0,10/13/2020,19.9,70.77,0,26.1,2.7,Clear
0,10/14/2020,17.2,68.39,0,24.5,3.1,Clear
0,10/15/2020,15.8,60.91,0,25.2,3.4,Clear
0,10/16/2020,15.4,62.92,0,24.3,3,Clear
0,10/17/2020,15.5,63.47,0,24.1,3.1,Clear
0,10/18/2020,14.8,61.64,0,24,3.1,Clear
0,10/19/2020,16.3,66.21,0,23.8,3,Clear
0,10/20/2020,15.1,64.35,0,23.4,2.8,Clear
0,10/21/2020,14.6,65.5,0,22.5,2.7,Clear
1.2,10/22/2020,13.4,62.68,0,22,3.2,Clear
0,10/23/2020,15.3,66.42,0,22.5,3.2,Clear
0,10/24/2020,14.6,64.08,0,23,2.7,Clear
9.1,10/25/2020,14.3,63.87,0,22.6,2.6,Clear
14.4,10/26/2020,14.1,65.55,0,21.8,3.2,Clear
0,10/27/2020,12.6,64.44,0,20.7,3.1,Clear
0,10/28/2020,12.2,64.24,0,20.9,3.6,Clear
0,10/29/2020,13,67.39,0,20.3,2.7,Clear
0,10/30/2020,13,67.7,0,20,2.7,Clear
0,10/31/2020,12,68.9,0,18.8,2.7,Clear
4.3,01-01-2018,7.6,79.88,0,11.7,1.1,Clear
41.3,01-02-2018,7.5,94.28,0,8.4,0.2,Partially cloudy
41.4,01-03-2018,7.9,98.09,0,8.2,0.1,Partially cloudy
38.8,01-04-2018,6.1,85.07,0,8.7,1,Partially cloudy
13.3,01-05-2018,8.4,85.3,0,11.1,1.7,Clear
4.5,01-06-2018,6,80.74,0,9.9,2.5,Clear
0,01-07-2018,5.7,75.79,0,10.7,2.6,Clear
0,01-08-2018,5.9,78.41,0,10.5,2.2,Clear
4.1,01-09-2018,6.3,78.39,0,10.6,2.2,Clear
28.9,01-10-2018,6.9,73.89,0,12.3,2.6,Partially cloudy
60.2,01-11-2018,8,72.92,0,13.3,2.3,Partially cloudy
65.8,01-12-2018,8.4,75.28,0,13.3,2.4,Partially cloudy
15.2,01/13/2018,8.6,81.07,0,12.3,2.2,Clear
0,01/14/2018,6.5,70.97,0,12.8,2.7,Clear
2.1,01/15/2018,3.4,70.83,0,11.4,2.5,Clear
2.1,01/16/2018,6.2,77.2,0,11.1,1.8,Clear
34.3,01/17/2018,10.1,77.72,0,14.8,1.8,Partially cloudy
43.3,01/18/2018,11.2,84.24,0,14.3,2.1,Partially cloudy
0,01/19/2018,7,73.47,0,12.8,2.3,Clear
0,01/20/2018,7.3,77.09,0,12.5,2.5,Clear
0,01/21/2018,7.8,81.45,0,12,2.2,Clear
0,01/22/2018,10.2,88.06,0,12.5,1.7,Clear
64.9,01/23/2018,9.4,95.11,8.33,10.2,2.2,"Rain, Partially cloudy"
24.6,01/24/2018,8.9,83.49,0,12.1,4.1,Clear
14.2,01/25/2018,8.2,89.23,0,10.2,1.6,Clear
29.4,01/26/2018,8.8,90.42,0,10.5,0.5,Partially cloudy
23.8,01/27/2018,8.9,85.63,0,11.6,1,Clear
33.9,01/28/2018,8.4,96.89,0,8.9,0.5,Partially cloudy
45.8,01/29/2018,8.1,87.07,0,10.4,1.4,Partially cloudy
26,01/30/2018,9.1,76.68,0,13.9,2.4,Partially cloudy
56.1,01/31/2018,8.5,74.3,0,13.8,3.2,Partially cloudy
17.7,02-01-2018,10.8,74.33,0,16.1,4.3,Clear
0,02-02-2018,8.2,72.02,0,14.1,4.4,Clear
0,02-03-2018,7.9,71.2,0,14.1,3.7,Clear
22.5,02-04-2018,7.9,76.84,0,12.7,3.7,Clear
55.2,02-05-2018,7.6,72.31,0,13.5,3.2,Partially cloudy
17.5,02-06-2018,6.9,70.46,0,13.2,3.9,Clear
25.6,02-07-2018,5.8,69.06,0,13.1,3.1,Partially cloudy
0,02-08-2018,7.6,74.02,0,13.1,2.9,Clear
8.7,02-09-2018,7.6,73.33,0,13.3,2.6,Clear
34.8,02-10-2018,8,71.62,0,14.1,2.6,Partially cloudy
60.2,02-11-2018,8.8,73.98,0,14.3,2.3,Partially cloudy
98,02-12-2018,13.4,94.01,18.18,14.4,2.6,"Rain, Overcast"
41.5,02/13/2018,9.1,75.87,0,14.2,4.2,Partially cloudy
6.5,02/14/2018,9,79.45,0,13.1,4.3,Clear
