Name,Latitude,Cloud Cover,Minimum Temperature,Date time,Precipitation,Dew Point,Relative Humidity,Precipitation Cover,Longitude,Temperature,Maximum Temperature,Visibility,Conditions
"Pathankot, Punjab, India",32.2705,75,12.9,11/23/2019,0,8.2,72.92,0,75.6491,13,13.1,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,40,12.9,11/24/2019,0,8.3,65.98,0,75.6491,14.8,16.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,13.2,11/25/2019,0,5.7,59.43,0,75.6491,13.4,13.7,4,Clear
"Pathankot, Punjab, India",32.2705,50,12.4,11/26/2019,0,5.6,60.39,0,75.6491,13.1,13.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,55,12.2,11/27/2019,0,7.4,71.08,0,75.6491,12.5,12.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,8.7,11/28/2019,21,6.8,83.68,100,75.6491,9.7,10.7,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,65,8.9,11/29/2019,10,7.6,81.7,100,75.6491,10.6,12.4,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,30,10.4,11/30/2019,0,6.5,64.47,0,75.6491,13,15.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,0,10.9,12-01-2019,0,5.5,65.3,0,75.6491,11.8,12.7,4,Clear
"Pathankot, Punjab, India",32.2705,0,10.7,12-02-2019,0,5.4,65.09,0,75.6491,11.8,12.9,4,Clear
"Pathankot, Punjab, India",32.2705,0,10.2,12-03-2019,0,4.3,61.47,0,75.6491,11.4,12.7,4,Clear
"Pathankot, Punjab, India",32.2705,0,10.9,12-04-2019,0,3.4,53.76,0,75.6491,12.5,14.2,4,Clear
"Pathankot, Punjab, India",32.2705,0,10.4,12-05-2019,0,4.7,58.79,0,75.6491,12.6,14.9,4,Clear
"Pathankot, Punjab, India",32.2705,0,10.9,12-06-2019,0,5.1,59.67,0,75.6491,12.8,14.7,4,Clear
"Pathankot, Punjab, India",32.2705,0,10.9,12-07-2019,0,4.2,57.92,0,75.6491,12.3,13.7,4,Clear
"Pathankot, Punjab, India",32.2705,15,10.4,12-08-2019,0,4.5,58.93,0,75.6491,12.3,14.2,4,Clear
"Pathankot, Punjab, India",32.2705,25,10.4,12-09-2019,0,3.9,58.4,0,75.6491,11.8,13.2,4,Clear
"Pathankot, Punjab, India",32.2705,40,10.1,12-10-2019,0,3.1,55.24,0,75.6491,11.9,13.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,75,10.4,12-11-2019,0,3.5,55.73,0,75.6491,12.1,13.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,8.4,12-12-2019,25,6.1,81.4,50,75.6491,9.5,10.7,3,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,100,6.4,12/13/2019,77,6.6,100,100,75.6491,6.6,6.9,2,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,75,5.7,12/14/2019,50,5.9,88.88,50,75.6491,7.8,9.9,3,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,15,6.9,12/15/2019,0,4.4,74.15,0,75.6491,8.8,10.7,4,Clear
"Pathankot, Punjab, India",32.2705,0,7.9,12/16/2019,0,3.6,69.84,0,75.6491,8.9,9.9,4,Clear
"Pathankot, Punjab, India",32.2705,0,7.4,12/17/2019,0,3.3,68.41,0,75.6491,8.8,10.2,4,Clear
"Pathankot, Punjab, India",32.2705,30,7.9,12/18/2019,0,3.3,67.95,0,75.6491,8.9,9.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,7.2,12/19/2019,0,3,68.84,0,75.6491,8.4,9.7,4,Overcast
"Pathankot, Punjab, India",32.2705,90,7.2,12/20/2019,0,2.9,73.5,0,75.6491,7.4,7.7,4,Overcast
"Pathankot, Punjab, India",32.2705,30,10.7,12/21/2019,0,3.7,61.93,0,75.6491,10.7,10.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,7.4,12/22/2019,0,2.5,62.41,0,75.6491,9.4,11.4,4,Clear
"Pathankot, Punjab, India",32.2705,15,7.7,12/23/2019,0,2.3,63.72,0,75.6491,8.8,9.9,4,Clear
"Pathankot, Punjab, India",32.2705,0,7.2,12/24/2019,0,3,66.51,0,75.6491,8.9,10.7,4,Clear
"Pathankot, Punjab, India",32.2705,0,9.9,12/25/2019,0,4.2,67.67,0,75.6491,9.9,9.9,4,Clear
"Pathankot, Punjab, India",32.2705,40,7.1,12/26/2019,0,2.9,69.03,0,75.6491,8.2,9.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,7.9,12/27/2019,0,1.6,61.44,0,75.6491,8.6,9.4,4,Clear
"Pathankot, Punjab, India",32.2705,0,9.4,12/28/2019,0,4.2,69.98,0,75.6491,9.4,9.4,4,Clear
"Pathankot, Punjab, India",32.2705,0,9.9,12/29/2019,0,3.9,66.26,0,75.6491,9.9,9.9,4,Clear
"Pathankot, Punjab, India",32.2705,30,7.9,12/30/2019,0,2.1,63.7,0,75.6491,8.6,9.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,8.1,12/31/2019,0,1.8,61.1,0,75.6491,8.9,9.7,4,Clear
"Pathankot, Punjab, India",32.2705,30,7.7,01-01-2020,0,1.3,60.95,0,75.6491,8.4,9.1,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,55,7.4,01-02-2020,0,2,68.29,0,75.6491,7.5,7.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,25,7.4,01-03-2020,0,1.5,65.88,0,75.6491,7.5,7.7,4,Clear
"Pathankot, Punjab, India",32.2705,100,7.7,01-04-2020,0,3.5,73.74,0,75.6491,7.9,8.2,4,Overcast
"Pathankot, Punjab, India",32.2705,50,7.4,01-05-2020,0,1.4,64.86,0,75.6491,7.6,7.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,6.2,01-06-2020,6,4.4,86.54,50,75.6491,6.7,7.2,3,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,90,6.2,01-07-2020,16,5.4,94.44,100,75.6491,6.3,6.4,3,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,100,6.7,01-08-2020,5,6.7,100,100,75.6491,6.7,6.7,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,30,6.2,01-09-2020,20,2.7,78.28,100,75.6491,6.2,6.2,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,0,6.2,01-10-2020,0,1.9,65.61,0,75.6491,7.9,9.7,4,Clear
"Pathankot, Punjab, India",32.2705,65,7.4,01-11-2020,0,1.9,66.55,0,75.6491,7.7,8.1,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,7.4,01-12-2020,0,3.8,66.23,0,75.6491,9.8,12.2,4,Overcast
"Pathankot, Punjab, India",32.2705,100,7.2,01/13/2020,17,5.5,84.26,50,75.6491,8.3,9.4,3,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,50,7.4,01/14/2020,0,2.7,72.09,0,75.6491,7.4,7.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,65,8.1,01/15/2020,0,3.5,68.73,0,75.6491,9,9.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,40,8.4,01/16/2020,0,3.2,67.45,0,75.6491,8.9,9.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,65,8.2,01/17/2020,0,3.4,70.61,0,75.6491,8.4,8.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,65,7.7,01/18/2020,0,3.7,75.02,0,75.6491,7.9,8.1,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,7.2,01/19/2020,0,3.3,72.03,0,75.6491,8,8.9,4,Clear
"Pathankot, Punjab, India",32.2705,90,8.2,01/20/2020,0,4,73.15,0,75.6491,8.5,8.9,4,Overcast
"Pathankot, Punjab, India",32.2705,100,7.2,01/21/2020,0,7.2,100,0,75.6491,7.2,7.2,2,Overcast
"Pathankot, Punjab, India",32.2705,15,6.4,01/22/2020,12,3,75.19,50,75.6491,7.1,7.9,4,Rain
"Pathankot, Punjab, India",32.2705,0,7.4,01/23/2020,0,2.1,65.29,0,75.6491,8.3,9.2,4,Clear
"Pathankot, Punjab, India",32.2705,15,7.7,01/24/2020,0,3.1,65.87,0,75.6491,9.2,10.7,4,Clear
"Pathankot, Punjab, India",32.2705,40,8.7,01/25/2020,0,2.8,64.61,0,75.6491,9.2,9.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,8.9,01/26/2020,0,2.8,61.4,0,75.6491,9.9,10.9,4,Clear
"Pathankot, Punjab, India",32.2705,50,8.2,01/27/2020,0,2.8,68.81,0,75.6491,8.3,8.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,7.7,01/28/2020,17,5.4,84.89,100,75.6491,8,8.4,2,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,75,7.7,01/29/2020,38,4.4,78.59,50,75.6491,7.9,8.2,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,30,7.7,01/30/2020,0,2.7,67.81,0,75.6491,8.3,8.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,40,8.2,01/31/2020,0,2.8,66.48,0,75.6491,8.7,9.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,40,7.9,02-01-2020,0,2,64.3,0,75.6491,8.4,8.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,7.7,02-02-2020,0,3.2,69.07,0,75.6491,8.5,9.4,4,Clear
"Pathankot, Punjab, India",32.2705,0,8.2,02-03-2020,0,2.4,65.32,0,75.6491,8.5,8.9,4,Clear
"Pathankot, Punjab, India",32.2705,65,8.1,02-04-2020,0,1.5,63.22,0,75.6491,8.1,8.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,30,7.4,02-05-2020,0,1.9,60.69,0,75.6491,9.1,10.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,55,8.7,02-06-2020,0,2.1,63.06,0,75.6491,8.8,8.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,30,8.7,02-07-2020,0,2.2,61.7,0,75.6491,9.2,9.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,0,8.1,02-08-2020,0,2.6,63.97,0,75.6491,9.1,10.2,4,Clear
"Pathankot, Punjab, India",32.2705,0,9.4,02-09-2020,0,2.8,60.37,0,75.6491,10.1,10.9,4,Clear
"Pathankot, Punjab, India",32.2705,15,9.4,02-10-2020,0,3,61.51,0,75.6491,10.1,10.9,4,Clear
"Pathankot, Punjab, India",32.2705,40,9.2,02-11-2020,0,3.2,61.41,0,75.6491,10.3,11.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,10.9,02-12-2020,0,5.1,60.66,0,75.6491,12.5,14.2,4,Clear
"Pathankot, Punjab, India",32.2705,40,12.2,02/13/2020,0,6.3,60.58,0,75.6491,13.8,15.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,11.2,02/14/2020,0,6,62.29,0,75.6491,13,14.9,4,Clear
"Pathankot, Punjab, India",32.2705,15,11.2,02/15/2020,0,6.2,59.37,0,75.6491,14,16.9,4,Clear
"Pathankot, Punjab, India",32.2705,40,12.4,02/16/2020,0,7.1,62.16,0,75.6491,14.3,16.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,0,12.9,02/17/2020,0,7,59.76,0,75.6491,14.8,16.7,4,Clear
"Pathankot, Punjab, India",32.2705,15,13.7,02/18/2020,0,6.8,58.17,0,75.6491,14.9,16.2,4,Clear
"Pathankot, Punjab, India",32.2705,50,12.9,02/19/2020,0,5.2,54.5,0,75.6491,14.3,15.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,55,12.9,02/20/2020,0,4.5,50.06,0,75.6491,14.9,16.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,90,10.9,02/21/2020,11,5.2,56.2,50,75.6491,13.9,16.9,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,45,13.2,02/22/2020,0,6.4,55.88,0,75.6491,15.2,17.2,3,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,13.9,02/23/2020,0,6.1,54.11,0,75.6491,15.4,16.9,4,Clear
"Pathankot, Punjab, India",32.2705,15,13.7,02/24/2020,0,6.7,56.85,0,75.6491,15.2,16.7,4,Clear
"Pathankot, Punjab, India",32.2705,25,13.9,02/25/2020,0,5.8,52.79,0,75.6491,15.4,16.9,4,Clear
"Pathankot, Punjab, India",32.2705,15,10.7,02/26/2020,0,5.1,63.24,0,75.6491,12.3,13.9,4,Clear
"Pathankot, Punjab, India",32.2705,100,14.2,02/27/2020,0,6,55.24,0,75.6491,14.9,15.7,4,Overcast
"Pathankot, Punjab, India",32.2705,30,14.9,02/28/2020,0,5.4,52.98,0,75.6491,14.9,14.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,13.7,02/29/2020,22,8.6,69.66,100,75.6491,14.2,14.7,2,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,15,12.7,03-01-2020,0,6.5,61.46,0,75.6491,13.8,14.9,4,Clear
"Pathankot, Punjab, India",32.2705,25,13.2,03-02-2020,0,6.3,58.11,0,75.6491,14.4,15.7,4,Clear
"Pathankot, Punjab, India",32.2705,15,13.2,03-03-2020,0,7.1,59.59,0,75.6491,14.9,16.7,4,Clear
"Pathankot, Punjab, India",32.2705,55,13.2,03-04-2020,0,5.6,54.09,0,75.6491,14.9,16.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,13.7,03-05-2020,5,7,64.61,50,75.6491,13.7,13.7,3,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,90,11.4,03-06-2020,4,7.6,77.09,50,75.6491,11.5,11.7,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,100,7.7,03-07-2020,43,7.9,93.7,100,75.6491,8.9,10.2,3,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,30,7.2,03-08-2020,0,5,75.08,0,75.6491,9.3,11.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,0,10.9,03-09-2020,0,7,63.1,0,75.6491,13.9,16.9,4,Clear
"Pathankot, Punjab, India",32.2705,15,14.2,03-10-2020,0,5.9,52.64,0,75.6491,15.5,16.9,4,Clear
"Pathankot, Punjab, India",32.2705,30,14.1,03-11-2020,2,4.7,53.14,100,75.6491,14.1,14.1,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,90,10.4,03-12-2020,49,9.5,92.01,100,75.6491,10.8,11.2,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,,,03/13/2020,0,,,,75.6491,,,,
"Pathankot, Punjab, India",32.2705,100,10.2,03/14/2020,61,7,80.82,100,75.6491,10.2,10.2,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,15,10.7,03/15/2020,0,4.9,66.31,0,75.6491,11,11.4,4,Clear
"Pathankot, Punjab, India",32.2705,15,10.9,03/16/2020,0,4.6,54.1,0,75.6491,13.8,16.7,4,Clear
"Pathankot, Punjab, India",32.2705,15,12.9,03/17/2020,0,6.7,56.76,0,75.6491,15.3,17.7,4,Clear
"Pathankot, Punjab, India",32.2705,40,13.9,03/18/2020,0,7.2,54.62,0,75.6491,16.4,18.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,65,14.4,03/19/2020,7,7.8,59.55,100,75.6491,15.6,16.9,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,15,14.2,03/20/2020,0,7.4,57.44,0,75.6491,15.8,17.4,4,Clear
"Pathankot, Punjab, India",32.2705,75,14.9,03/21/2020,0,6.8,56.07,0,75.6491,15.5,16.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,14.7,03/22/2020,0,6.9,54.93,0,75.6491,15.9,17.2,4,Clear
"Pathankot, Punjab, India",32.2705,55,14.4,03/23/2020,0,6.8,54.21,0,75.6491,16,17.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,14.4,03/24/2020,8,7.3,61.81,50,75.6491,14.6,14.9,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,15,12.9,03/25/2020,0,7.5,58.07,0,75.6491,15.8,18.7,4,Clear
"Pathankot, Punjab, India",32.2705,50,13.9,03/26/2020,0,7.9,59,0,75.6491,15.9,17.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,11.4,03/27/2020,15,8.2,74.2,100,75.6491,12.8,14.2,3,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,55,10.4,03/28/2020,140,10.9,82.46,50,75.6491,14.2,18.1,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,30,17.4,03/29/2020,0,9.9,61.39,0,75.6491,17.4,17.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,75,14.7,03/30/2020,0,8,57.14,0,75.6491,16.5,18.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,90,14.9,03/31/2020,4,6.5,53.33,50,75.6491,16,17.2,3,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,30,13.7,04-01-2020,34,8.1,58.84,50,75.6491,16.3,18.9,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,65,14.7,04-02-2020,2,8.1,59.45,50,75.6491,16,17.4,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,40,14.4,04-03-2020,0,6.2,51.57,0,75.6491,16.5,18.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,14.9,04-04-2020,0,8,55.93,0,75.6491,16.9,18.9,4,Clear
"Pathankot, Punjab, India",32.2705,30,17.2,04-05-2020,0,8.4,56.2,0,75.6491,17.2,17.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,15.2,04-06-2020,0,8.4,56.93,0,75.6491,17,18.9,4,Clear
"Pathankot, Punjab, India",32.2705,90,15.7,04-07-2020,0,9,57.52,0,75.6491,17.5,19.4,4,Overcast
"Pathankot, Punjab, India",32.2705,65,14.4,04-08-2020,2,9.9,61.22,50,75.6491,17.5,20.7,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,50,15.7,04-09-2020,0,7.2,56.97,0,75.6491,15.7,15.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,40,15.7,04-10-2020,0,8.3,53.24,0,75.6491,17.9,20.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,30,15.9,04-11-2020,0,9.4,55.42,0,75.6491,18.5,21.1,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,16.2,04-12-2020,0,9.1,51.04,0,75.6491,19.5,22.9,4,Clear
"Pathankot, Punjab, India",32.2705,15,16.7,04/13/2020,0,11,55.12,0,75.6491,20.3,23.9,4,Clear
"Pathankot, Punjab, India",32.2705,30,17.7,04/14/2020,0,11,53.12,0,75.6491,20.9,24.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,30,25.2,04/15/2020,0,14.2,50.5,0,75.6491,25.2,25.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,30,17.4,04/16/2020,0,11.9,55.34,0,75.6491,21.2,25.1,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,17.2,04/17/2020,2,9.3,58.07,50,75.6491,17.6,18.1,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,65,14.2,04/18/2020,10,8.2,61.69,50,75.6491,15.5,16.9,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,30,20.7,04/19/2020,0,11.6,55.95,0,75.6491,20.7,20.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,75,15.7,04/20/2020,0,9.6,58.49,0,75.6491,17.9,20.1,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,50,15.9,04/21/2020,5,10.4,61.51,50,75.6491,17.9,19.9,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,30,15.2,04/22/2020,0,8.5,57.31,0,75.6491,17,18.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,16.2,04/23/2020,0,8.2,54.47,0,75.6491,17.5,18.9,4,Clear
"Pathankot, Punjab, India",32.2705,15,11.7,04/24/2020,0,10,66.83,0,75.6491,16.4,21.2,4,Clear
"Pathankot, Punjab, India",32.2705,40,16.4,04/25/2020,0,10,56.44,0,75.6491,18.9,21.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,65,18.7,04/26/2020,0,11.4,55.92,0,75.6491,20.5,22.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,90,15.9,04/27/2020,7,9.8,61.37,100,75.6491,17.3,18.7,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,40,15.7,04/28/2020,0,11.5,64.76,0,75.6491,18.3,20.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,40,16.7,04/29/2020,0,9.2,52.31,0,75.6491,19.2,21.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,65,16.7,04/30/2020,6,10.6,58.97,50,75.6491,18.8,20.9,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,30,17.2,05-01-2020,0,10.7,53.72,0,75.6491,20.4,23.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,75,18.9,05-02-2020,0,11.8,58.69,0,75.6491,20.1,21.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,50,21.9,05-03-2020,0,13.2,57.74,0,75.6491,21.9,21.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,40,18.9,05-04-2020,0,11.2,54.18,0,75.6491,20.8,22.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,30,18.7,05-05-2020,5,9.2,53.98,100,75.6491,18.7,18.7,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,65,18.4,05-06-2020,0,10.8,55.25,0,75.6491,20,21.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,18.2,05-07-2020,5,11.5,59.97,50,75.6491,19.5,20.9,4,Rain
"Pathankot, Punjab, India",32.2705,15,18.4,05-08-2020,0,11.8,56.39,0,75.6491,20.8,23.1,4,Clear
"Pathankot, Punjab, India",32.2705,55,19.2,05-09-2020,0,12,55.57,0,75.6491,21.3,23.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,30,22.9,05-10-2020,0,12.9,53.28,0,75.6491,22.9,22.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,25,18.4,05-11-2020,0,12.7,58.39,0,75.6491,21.2,24.1,4,Clear
"Pathankot, Punjab, India",32.2705,15,18.9,05-12-2020,3,12,54.52,50,75.6491,21.5,24.2,4,Rain
"Pathankot, Punjab, India",32.2705,65,18.4,05/13/2020,0,12.4,55.72,0,75.6491,21.6,24.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,50,18.9,05/14/2020,0,10.2,57,0,75.6491,18.9,18.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,18.2,05/15/2020,5,11.5,56.26,50,75.6491,20.6,23.1,4,Rain
"Pathankot, Punjab, India",32.2705,15,18.9,05/16/2020,0,12.3,52.55,0,75.6491,22.5,26.1,4,Clear
"Pathankot, Punjab, India",32.2705,15,19.2,05/17/2020,0,11.7,52.39,0,75.6491,21.9,24.6,4,Clear
"Pathankot, Punjab, India",32.2705,15,19.4,05/18/2020,0,11.5,52.13,0,75.6491,21.8,24.2,4,Clear
"Pathankot, Punjab, India",32.2705,15,19.7,05/19/2020,0,10.9,48.59,0,75.6491,22.3,24.9,4,Clear
"Pathankot, Punjab, India",32.2705,0,19.2,05/20/2020,0,12.4,51.13,0,75.6491,23,26.9,4,Clear
"Pathankot, Punjab, India",32.2705,0,19.7,05/21/2020,0,11.2,45.54,0,75.6491,23.8,27.9,4,Clear
"Pathankot, Punjab, India",32.2705,0,19.4,05/22/2020,0,7.9,47.32,0,75.6491,19.4,19.4,4,Clear
"Pathankot, Punjab, India",32.2705,100,28.9,05/23/2020,0,16.2,46.21,0,75.6491,28.9,28.9,4,Overcast
"Pathankot, Punjab, India",32.2705,30,19.4,05/24/2020,5,13.3,50.1,50,75.6491,24.4,29.4,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,15,19.9,05/25/2020,0,13.4,49.09,0,75.6491,24.8,29.7,4,Clear
"Pathankot, Punjab, India",32.2705,50,20.4,05/26/2020,0,12.8,45.2,0,75.6491,25.5,30.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,30,20.9,05/27/2020,0,12.1,43.92,0,75.6491,25.3,29.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,65,21.4,05/28/2020,4,14,50.16,50,75.6491,25.1,28.9,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,40,20.9,05/29/2020,0,13.7,52.37,0,75.6491,24,27.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,20.2,05/30/2020,9,12.9,56.1,50,75.6491,22,23.9,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,100,19.9,05/31/2020,22,11.4,58.02,100,75.6491,19.9,19.9,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,55,18.9,06-01-2020,0,10.3,50.68,0,75.6491,21,23.1,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,65,19.1,06-02-2020,0,11.8,54.81,0,75.6491,21.2,23.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,30,19.7,06-03-2020,0,11,49.26,0,75.6491,22.1,24.6,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,40,20.2,06-04-2020,0,13,53.35,0,75.6491,23,25.8,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,75,19.1,06-05-2020,14,13,56.31,100,75.6491,22.1,25.2,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,90,19.7,06-06-2020,0,15.6,68.07,0,75.6491,21.8,23.9,4,Overcast
"Pathankot, Punjab, India",32.2705,65,19.2,06-07-2020,0,13.2,56.89,0,75.6491,22.2,25.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,55,19.9,06-08-2020,3,13.5,55.92,50,75.6491,22.8,25.7,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,15,20.4,06-09-2020,0,13.6,54.29,0,75.6491,23.4,26.4,4,Clear
"Pathankot, Punjab, India",32.2705,15,20.7,06-10-2020,4,10.8,45.96,50,75.6491,23.3,25.8,4,Rain
"Pathankot, Punjab, India",32.2705,30,26.9,06-11-2020,0,15.9,50.95,0,75.6491,26.9,26.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,20.9,06-12-2020,0,12.5,49.01,0,75.6491,23.9,26.9,4,Clear
"Pathankot, Punjab, India",32.2705,15,21.9,06/13/2020,0,15,55.21,0,75.6491,24.9,27.9,4,Clear
"Pathankot, Punjab, India",32.2705,15,21.7,06/14/2020,0,13.8,49.15,0,75.6491,25.3,28.9,4,Clear
"Pathankot, Punjab, India",32.2705,0,22.4,06/15/2020,0,10.2,45.94,0,75.6491,22.4,22.4,4,Clear
"Pathankot, Punjab, India",32.2705,15,22.7,06/16/2020,4,15.9,52.77,50,75.6491,26.4,30.2,4,Rain
"Pathankot, Punjab, India",32.2705,40,23.4,06/17/2020,9,16.1,54.18,50,75.6491,26.2,29.1,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,75,22.1,06/18/2020,18,17.3,63.59,50,75.6491,24.7,27.4,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,90,21.9,06/19/2020,13,16.5,61.4,50,75.6491,24.4,26.9,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,55,20.9,06/20/2020,0,14.5,55.2,0,75.6491,24,27.2,4,Partially cloudy
